played_at,track_name,explicit,duration_ms,type,playlist_url
2017-06-27T04:27:58.990Z,Processing Lights - live version,FALSE,242230,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-07T09:42:12.524Z,L.A.LOVE (la la),FALSE,192653,playlist,https://open.spotify.com/user/akryworuka/playlist/6UJEAu52Vb5O7VEBK8dZP2
2017-05-22T13:11:51.923Z,Drama,FALSE,362600,playlist,NA
2017-04-08T17:00:16.674Z,In Cold Blood,TRUE,206853,playlist,NA
2017-04-10T14:00:22.059Z,Lazy Place,FALSE,235937,playlist,NA
2017-05-12T07:38:27.442Z,All of Me,FALSE,148693,album,NA
2017-04-09T18:05:48.232Z,You Don't Care,FALSE,140840,NA,NA
2017-04-23T14:12:40.298Z,The Stones Are Not Too Busy,FALSE,629203,playlist,NA
2017-04-05T11:44:22.147Z,Postpone,FALSE,245533,playlist,NA
2017-05-18T20:17:44.555Z,The Chank,FALSE,254986,NA,NA
2017-04-22T21:11:12.594Z,Home,FALSE,75789,playlist,NA
2017-05-16T09:18:40.392Z,First In Flight,FALSE,272733,playlist,NA
2017-04-21T21:13:19.048Z,Platoon,FALSE,190330,playlist,NA
2017-04-25T18:55:23.476Z,Ear Buds,FALSE,237026,playlist,NA
2017-04-19T09:30:55.081Z,Frog's Dinner,FALSE,548826,album,NA
2017-05-18T09:25:08.695Z,All My Ex's Live In Texas,FALSE,202160,playlist,NA
2017-05-14T10:17:15.205Z,Give Me Water,FALSE,200314,playlist,NA
2017-05-19T08:58:20.224Z,All Night Long,FALSE,258600,album,NA
2017-04-22T18:54:12.159Z,Un ballo in maschera: Prelude,FALSE,233133,album,NA
2017-06-18T09:40:24.398Z,Commies - Avalon & Laughing Buddha Remix,FALSE,469930,album,https://open.spotify.com/album/6Y9l3skgelDRxoFAGQSNUB
2017-06-07T08:10:49.795Z,Moment I Feared,TRUE,147082,album,https://open.spotify.com/album/4HGpekiabmZyat5xw23uZB
2017-04-26T11:36:44.157Z,BLOOD.,TRUE,118066,album,NA
2017-04-05T20:00:04.690Z,Lonesome in My Home,FALSE,172413,album,NA
2017-05-22T13:54:50.608Z,Retaliation Suite,FALSE,173693,playlist,NA
2017-04-23T14:02:10.818Z,Breathing Place,FALSE,436160,playlist,NA
2017-04-21T07:59:52.184Z,Trek,FALSE,325986,album,NA
2017-05-23T09:09:17.042Z,Crazy,FALSE,316000,album,https://open.spotify.com/album/5LdFV0mo8IlQivAGHXGivQ
2017-04-25T08:24:37.649Z,Dreamer,FALSE,412631,album,NA
2017-06-07T07:26:38.379Z,Polen Planet - Original Mix,FALSE,525000,album,https://open.spotify.com/album/2oIhQQO0GvswOJ6gNiLThC
2017-04-22T18:14:30.400Z,Yeah!,FALSE,250373,NA,NA
2017-06-14T11:35:18.246Z,Techno Systems - Original Mix,FALSE,497142,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-04-19T21:12:37.162Z,Nutshell,TRUE,164926,playlist,NA
2017-04-15T15:22:28.402Z,Mannish Boy,FALSE,321133,playlist,NA
2017-05-17T10:14:53.373Z,Daylight,FALSE,252320,album,NA
2017-06-14T10:32:34.916Z,"Hold On, We're Going Home",FALSE,227880,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
2017-04-10T13:48:39.086Z,Addicted,FALSE,141143,playlist,NA
2017-06-08T06:41:15.616Z,Re-Think - Original Mix,FALSE,327616,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-21T17:23:24.641Z,Tetra Hydro Booster,FALSE,406423,NA,NA
2017-04-05T09:35:36.632Z,Aniversário,FALSE,250826,artist,NA
2017-04-22T18:00:48.575Z,Bye Bye Bye,FALSE,200560,NA,NA
2017-05-09T19:29:02.667Z,Way Back,TRUE,227272,playlist,NA
2017-05-22T13:39:21.134Z,Stronger Than Me,FALSE,214493,playlist,NA
2017-05-24T13:04:29.101Z,Necromancin,FALSE,125746,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
2017-06-19T09:34:25.307Z,Have A Good Time,FALSE,228533,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
2017-05-23T21:53:56.401Z,Historia,FALSE,398102,NA,NA
2017-04-02T18:58:10.058Z,I Can Make You Dance,FALSE,239333,playlist,NA
2017-06-13T21:25:00.825Z,Love and Happiness,FALSE,321795,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-22T18:45:07.270Z,"Heartbroken, In Disrepair",FALSE,201280,NA,NA
2017-04-25T13:35:02.971Z,Pájaros,FALSE,327279,album,NA
2017-04-19T09:42:26.695Z,No Rain,FALSE,493613,album,NA
2017-05-19T12:27:09.167Z,Till The End Of The Night - Remastered Studio,FALSE,414347,playlist,NA
2017-05-12T15:51:12.770Z,In the Treetops,FALSE,174992,playlist,NA
2017-04-25T10:26:01.720Z,Don't Tear Me Up - 2007 Remastered Version,FALSE,252845,album,NA
2017-06-12T16:52:19.735Z,It Ain't Me (with Selena Gomez),FALSE,220780,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
2017-04-19T12:43:31.442Z,War Lord,FALSE,183879,album,NA
2017-05-27T16:09:50.750Z,Let's Ride,TRUE,237680,playlist,https://open.spotify.com/user/1170891844/playlist/5ZSewQun1V59quoFUx23UF
2017-04-09T18:47:53.867Z,Fu Man Chu,FALSE,189440,playlist,NA
2017-06-20T09:27:10.487Z,Come To India,FALSE,443586,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
2017-04-25T12:22:20.133Z,N'timbara,FALSE,241306,album,NA
2017-06-09T07:59:45.733Z,Got This Happy Feeling,FALSE,276373,NA,NA
2017-06-13T11:35:42.699Z,I Am The Black Gold Of The Sun,FALSE,292453,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-09T19:19:06.096Z,Perfect.,FALSE,223546,playlist,NA
2017-06-25T22:40:03.596Z,Drunk As A Monk - Rabbit in the Moon Remix,FALSE,544653,album,https://open.spotify.com/album/3xmoreNKcN0AL1GUt2X8Qq
2017-05-24T13:01:57.931Z,Rock Unorthodox,FALSE,180386,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
2017-04-16T20:20:11.522Z,Hope,FALSE,451047,album,NA
2017-05-12T07:44:34.494Z,Satin Doll,FALSE,195186,album,NA
2017-06-12T10:47:12.278Z,This Dark Matter - Nu:Tone Remix,FALSE,405093,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-05-23T09:13:02.672Z,You Give Love A Bad Name,FALSE,223733,NA,NA
2017-06-02T13:39:02.796Z,Pure Cosmic Energy,FALSE,696671,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
2017-04-07T13:37:33.952Z,Amanecer,FALSE,248773,NA,NA
2017-04-04T11:25:40.308Z,My Brother,FALSE,339333,NA,NA
2017-05-24T06:54:27.965Z,Sólo Tú,FALSE,253186,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-05-17T07:55:07.721Z,Perfect World,FALSE,384426,playlist,NA
2017-06-21T21:02:36.901Z,Good Cop Bad Cop,TRUE,207093,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2017-05-19T09:02:57.524Z,Release Me,FALSE,276440,album,NA
2017-04-24T09:46:37.658Z,Express Yourself - Remastered Mono Single Version,FALSE,232906,playlist,NA
2017-05-12T16:32:56.442Z,Dear Blue,FALSE,408853,playlist,NA
2017-06-05T13:08:33.949Z,Beyond Illusion - Original Mix,FALSE,435397,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-24T08:18:34.225Z,The Gift - Bladerunner Remix,FALSE,380400,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-04-11T21:18:53.021Z,Tramp,FALSE,339960,NA,NA
2017-05-23T09:35:16.245Z,Civil War,FALSE,462093,album,https://open.spotify.com/album/5NL0MCTSbQtO13G62ofWAf
2017-04-03T20:44:36.031Z,Klokkenluiders,FALSE,388840,playlist,NA
2017-04-14T09:46:28.993Z,Sintayehu,FALSE,408280,playlist,NA
2017-04-22T21:53:11.294Z,London Cafe Blues,FALSE,202109,NA,NA
2017-04-10T08:08:29.049Z,Livin' It Up,FALSE,261945,playlist,NA
2017-05-03T12:59:27.214Z,Hihache,FALSE,425466,playlist,NA
2017-05-13T19:17:30.955Z,Black Coffee,FALSE,200440,NA,NA
2017-05-03T17:23:36.212Z,"One Scotch, One Bourbon, One Beer - Bonus track",FALSE,254200,playlist,NA
2017-04-12T10:01:33.998Z,Holy Cities - Original Mix,FALSE,568946,album,NA
2017-05-12T09:20:47.988Z,Fools Rush In,FALSE,149072,NA,NA
2017-05-23T08:07:35.666Z,Rebel Heart,FALSE,238924,playlist,https://open.spotify.com/user/1170891844/playlist/6Sl2nf79IZcs8ObeQGNAuV
2017-05-24T09:07:15.258Z,Sweet Harmony,FALSE,368560,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-04-21T12:23:42.995Z,Up North Trip,FALSE,298000,playlist,NA
2017-06-28T19:07:49.903Z,Praise You,FALSE,324240,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
2017-05-13T19:47:18.129Z,The Kid From Red Bank - 1994 Remastered Version,FALSE,161866,NA,NA
2017-05-23T06:35:21.322Z,Pesti Események,TRUE,211920,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2017-05-19T09:09:24.584Z,Mount Kushmore,TRUE,228297,playlist,NA
2017-04-24T13:19:59.735Z,Spooky,FALSE,155133,NA,NA
2017-04-05T20:24:33.100Z,Hideaway,FALSE,152266,NA,NA
2017-04-23T14:58:54.830Z,Ground Luminosity - Ott's New Yoghurt Loom Mix,FALSE,511706,playlist,NA
2017-05-25T08:50:54.965Z,Ready To Die,TRUE,264546,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2017-04-21T21:03:10.893Z,Pony,FALSE,251733,playlist,NA
2017-05-12T07:57:40.818Z,Blue and Sentimental,FALSE,192040,album,NA
2017-06-05T10:15:12.298Z,Yes Baby Yes,FALSE,300693,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-10T11:04:42.469Z,By the Way,FALSE,383093,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-05-14T09:56:39.315Z,Farewell Ferengistan,FALSE,373540,playlist,NA
2017-04-24T11:35:36.682Z,2 bit Blues,FALSE,207786,playlist,NA
2017-04-15T19:10:06.525Z,Farther on up the Road - 2012 Remaster,FALSE,155226,playlist,NA
2017-05-08T15:26:52.400Z,Blues Music,FALSE,255426,playlist,NA
2017-05-23T19:20:19.574Z,Quem Me Leva (feat. Elin Melgarejo),FALSE,209973,album,https://open.spotify.com/album/23ypr5gp98P0Y2gTtD1QgT
2017-04-22T21:54:14.077Z,Evenly,FALSE,62611,NA,NA
2017-05-22T18:55:38.713Z,Yègellé Tezeta,FALSE,194293,playlist,NA
2017-04-16T12:02:29.868Z,Haven't Got a Dollar to Pay Your House Rent Man - Remastered 2002,FALSE,208666,playlist,NA
2017-05-03T13:50:22.491Z,Get Up and Get It,FALSE,164693,NA,NA
2017-04-06T17:08:06.022Z,Poppa Large,TRUE,162066,playlist,NA
2017-05-08T15:58:23.795Z,Easin' In,FALSE,194613,playlist,NA
2017-04-05T21:30:15.725Z,How Do You Feel,FALSE,210493,NA,NA
2017-04-08T08:02:39.660Z,Junior's Place,FALSE,360573,playlist,NA
2017-04-05T11:20:06.923Z,I Trusted U,FALSE,223227,playlist,NA
2017-04-25T13:16:59.031Z,Pure Love,FALSE,273973,album,NA
2017-06-21T12:23:38.586Z,Lara / Arr Hayes: Granada,FALSE,215599,artist,https://open.spotify.com/artist/3DkkiE0G5N1d1AOG6yTMOo
2017-05-22T13:48:27.468Z,(The Forgotten People),FALSE,190906,playlist,NA
2017-04-18T09:21:26.426Z,What's The Altitude - feat. Hymnal,FALSE,263666,playlist,NA
2017-05-19T07:59:01.802Z,By Design,TRUE,257053,playlist,NA
2017-05-02T20:15:58.234Z,Still A Friend Of Mine,FALSE,337760,NA,NA
2017-04-14T20:34:52.724Z,Tuxedo Junction - Remastered,FALSE,208306,album,NA
2017-05-03T12:49:41.659Z,The Inside Man - Soopasoul remix,FALSE,440350,playlist,NA
2017-04-16T20:35:32.888Z,Out of Touch,FALSE,451776,album,NA
2017-06-27T07:05:06.325Z,Ripple,FALSE,382040,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-04-24T20:46:07.496Z,Night Walker,FALSE,308560,playlist,NA
2017-04-05T08:30:08.995Z,Mindenki valakié,FALSE,253746,NA,NA
2017-06-12T11:10:06.614Z,The Plan That Cannot Fail - Logistics Remix,FALSE,301255,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-06-02T23:31:09.101Z,Slim's Return,FALSE,236306,NA,NA
2017-05-03T16:55:04.191Z,Give Me Water,FALSE,200314,playlist,NA
2017-04-19T12:18:00.607Z,This Is How A Garden Grows - UNKLE Reconstruction,FALSE,460542,album,NA
2017-05-09T22:01:04.619Z,Unholy War,FALSE,209752,playlist,NA
2017-04-20T09:36:31.695Z,Heygana,FALSE,358626,playlist,NA
2017-05-22T08:02:47.561Z,See You Leave,TRUE,299320,playlist,NA
2017-06-25T21:22:55.837Z,Uplifter,FALSE,356582,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-06-21T20:59:09.294Z,Are You Lost In The World Like Me? - Zarva Remix,FALSE,453013,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2017-04-08T18:06:47.876Z,Nxcht,FALSE,258838,playlist,NA
2017-04-29T13:42:09.443Z,Why Don't We Do It In The Road,FALSE,227346,playlist,NA
2017-04-08T17:31:12.269Z,Someday (feat. Oddisee),FALSE,210053,playlist,NA
2017-05-12T09:36:10.055Z,Hay Burner,FALSE,256160,NA,NA
2017-05-03T13:42:26.481Z,One Girl / One Boy,FALSE,243626,NA,NA
2017-04-29T13:25:03.015Z,"One Scotch, One Bourbon, One Beer - Bonus track",FALSE,254200,playlist,NA
2017-05-14T11:36:49.180Z,Sparki - Earlier Version,FALSE,292641,album,NA
2017-06-12T09:15:10.633Z,Snowflakes Catcher,FALSE,309034,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-05-22T09:43:46.875Z,Insane in the Brain,FALSE,202013,playlist,NA
2017-06-07T08:28:50.480Z,Go On,TRUE,190237,album,https://open.spotify.com/album/4HGpekiabmZyat5xw23uZB
2017-06-12T06:15:43.146Z,I Got a Love,FALSE,198360,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-21T09:23:57.668Z,Fanfare,FALSE,84773,album,NA
2017-04-14T20:28:10.284Z,Moonlight Serenade - Remastered,FALSE,202160,album,NA
2017-05-12T15:24:52.051Z,I Didn't Know What Time It Was,FALSE,367493,playlist,NA
2017-05-19T06:34:49.191Z,By Design,TRUE,257053,NA,NA
2017-04-13T19:37:43.410Z,Hard To Forget - Moods Remix,FALSE,243151,playlist,NA
2017-05-22T18:52:23.756Z,It's Your Thing,FALSE,539440,playlist,NA
2017-04-16T11:40:18.807Z,When The Saints Go Marching In,FALSE,164293,playlist,NA
2017-04-14T21:53:04.210Z,Fly Away,FALSE,221893,playlist,NA
2017-05-27T21:45:23.805Z,DNA.,TRUE,185946,album,https://open.spotify.com/album/7wbJhbCvhPfbK1CLAkpq25
2017-04-19T15:27:45.234Z,Party&bullshit,TRUE,168557,NA,NA
2017-04-14T14:03:46.038Z,Beneath a Cloud - Mhm One Remix,FALSE,475384,album,NA
2017-06-26T22:18:49.702Z,Whale Salt Dog - Bird Of Prey Remix,FALSE,321162,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-28T06:32:20.492Z,Juicy Shrooms,TRUE,425211,playlist,https://open.spotify.com/user/1166777603/playlist/78CnfaxoM4CZ3RJgZyj1HH
2017-06-26T13:15:31.334Z,Nyiduonge Drums,FALSE,263539,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-25T09:06:10.939Z,Juicy,TRUE,302693,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2017-05-09T20:25:23.212Z,Best Of My Love,FALSE,212520,playlist,NA
2017-05-16T09:40:05.195Z,All That Glitters,FALSE,393640,playlist,NA
2017-04-15T19:48:22.664Z,Take It Easy Baby,FALSE,223386,playlist,NA
2017-04-19T15:19:45.580Z,Amanecer,FALSE,248773,NA,NA
2017-04-05T12:29:28.479Z,We Got U,FALSE,210040,playlist,NA
2017-04-14T19:52:04.071Z,Promise,TRUE,224240,playlist,NA
2017-05-22T13:23:14.644Z,Gimme Your Love,FALSE,290853,playlist,NA
2017-04-03T19:49:01.308Z,Boom - Explicit Album Version,TRUE,233493,playlist,NA
2017-04-10T18:19:06.979Z,Spirit in the Machine,FALSE,245906,album,NA
2017-04-15T14:51:17.511Z,Hound Dog,FALSE,181000,playlist,NA
2017-04-08T18:28:10.022Z,Water Slide,FALSE,254857,playlist,NA
2017-04-22T18:22:50.384Z,Ms. Jackson,TRUE,270506,NA,NA
2017-06-24T19:05:15.394Z,Ms. Ho,FALSE,116758,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
2017-05-27T21:48:04.567Z,YAH.,TRUE,160293,album,https://open.spotify.com/album/7wbJhbCvhPfbK1CLAkpq25
2017-06-17T08:54:27.464Z,Complain,FALSE,360544,playlist,https://open.spotify.com/user/1170891844/playlist/34Eiti0QsIeYOZOczaDXKm
2017-05-23T08:58:21.675Z,Everyday,TRUE,194840,NA,NA
2017-05-17T08:11:44.677Z,Home Town,FALSE,261160,album,NA
2017-04-12T08:20:20.805Z,Galactic Mantra - Liquid Soul Remix,FALSE,574214,NA,NA
2017-06-28T18:54:17.289Z,Right Here Right Now,FALSE,387706,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
2017-06-17T09:06:58.816Z,Suicidal Thoughts,FALSE,170240,album,https://open.spotify.com/album/2yiX02xQ3Qo2fDXbfEQeS3
2017-04-09T18:19:20.355Z,Mojo Hand,FALSE,182508,NA,NA
2017-04-09T21:19:49.848Z,Here I Come,FALSE,217200,playlist,NA
2017-05-18T12:10:33.804Z,Altered States,FALSE,438500,album,NA
2017-05-09T21:49:39.679Z,Wish I Didn't Miss You,FALSE,270893,playlist,NA
2017-06-26T23:48:13.971Z,Kim Dub,FALSE,482134,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-06T13:38:22.816Z,Exposed,FALSE,606529,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-06-06T11:46:55.810Z,Spiritual Orphans,FALSE,397960,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-04-11T09:54:34.154Z,Rhythm,FALSE,280800,playlist,NA
2017-06-27T03:45:47.558Z,Light Universe,FALSE,415800,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-05-13T18:45:07.512Z,Straight Life,FALSE,272986,album,NA
2017-05-09T21:36:14.764Z,Lake By the Ocean,FALSE,239026,playlist,NA
2017-04-14T08:37:50.922Z,Changa Chikuyo,FALSE,248040,playlist,NA
2017-06-27T04:44:10.706Z,Askia - Tzoura Remix,FALSE,472723,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-07T13:08:40.899Z,Interlater - Hernán Cattáneo & Soundexile Remix,FALSE,368893,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-05-24T08:07:11.663Z,Whisper,FALSE,331974,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-04-14T08:24:23.646Z,Yere faga (feat. Tony Allen),FALSE,310620,playlist,NA
2017-05-22T13:29:03.734Z,I'll Fall Apart,FALSE,126813,playlist,NA
2017-05-22T20:54:07.494Z,Eddie's Love,FALSE,209800,NA,NA
2017-05-02T18:10:17.101Z,Talking Bout My Baby,FALSE,223520,playlist,NA
2017-05-28T16:50:45.387Z,In Your Mind,FALSE,371147,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2017-06-12T08:32:39.571Z,Love and Happiness,FALSE,321795,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-04T18:22:49.484Z,Dirty Cash,FALSE,354880,album,https://open.spotify.com/album/2SRQRJDijX4d1KsVQjVFgP
2017-04-10T19:28:32.493Z,Elevate My Mind,FALSE,196826,album,NA
2017-04-19T18:01:12.378Z,Lai Lah - v1.infinity,FALSE,450933,album,NA
2017-05-19T08:50:10.716Z,Do the Romp,FALSE,208640,album,NA
2017-06-10T10:37:01.323Z,Rain Outside My Window,FALSE,339562,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-05-17T14:18:59.607Z,Saturn,FALSE,217053,playlist,NA
2017-04-21T21:24:22.329Z,Deeper,FALSE,208107,playlist,NA
2017-06-21T20:38:52.757Z,Telihold,TRUE,215744,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
2017-04-19T15:44:04.993Z,Fiesta,FALSE,219040,NA,NA
2017-06-05T11:02:30.503Z,Scud Books,FALSE,224640,playlist,https://open.spotify.com/user/nbalivemusic/playlist/7DlwwpNnzL7IFeoTOiYURN
2017-06-12T17:00:39.105Z,Valerie - Version Revisited,FALSE,219413,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
2017-05-12T08:58:28.240Z,Si tu vois ma mère - Slow,FALSE,193573,NA,NA
2017-05-17T14:00:44.853Z,Funkafized,FALSE,299000,playlist,NA
2017-04-04T11:55:21.634Z,"I'm Leavin' U (Gotta Go, Gotta Go ) [feat. MC Lyte] - C & J Fulltime Mix",FALSE,273306,NA,NA
2017-06-06T10:08:21.584Z,Twin Reaction,FALSE,491775,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-18T12:03:14.454Z,Ready To Rumble,FALSE,379239,album,NA
2017-06-19T19:43:51.417Z,On & On - Feat. Sadat X,FALSE,218639,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-22T12:54:53.239Z,Koop Island Blues,FALSE,276360,playlist,NA
2017-05-02T18:14:14.679Z,I'm a Ram,FALSE,227480,playlist,NA
2017-06-07T12:33:07.265Z,July,FALSE,251520,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-04-15T14:15:09.362Z,Lovesick Blues - Show 9,FALSE,172226,artist,NA
2017-05-09T21:25:01.207Z,Sugar,FALSE,249230,playlist,NA
2017-05-23T19:27:25.542Z,No More Disguise (feat. Lou Lou Ghelichkhani),FALSE,208919,album,https://open.spotify.com/album/23ypr5gp98P0Y2gTtD1QgT
2017-06-06T08:13:56.004Z,Doteyaki,FALSE,432000,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-04-02T21:07:35.031Z,I Know You Got Soul,FALSE,288000,playlist,NA
2017-04-18T09:57:28.433Z,Heygana,FALSE,358626,playlist,NA
2017-04-25T18:05:26.794Z,Jitter,FALSE,384000,playlist,NA
2017-06-06T09:27:49.591Z,True Lies,FALSE,434117,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-12T10:28:27.405Z,My Funny Valentine,FALSE,246066,NA,NA
2017-06-23T20:49:12.066Z,Bazinga,FALSE,496567,NA,NA
2017-04-22T21:16:03.612Z,Trip,FALSE,64003,playlist,NA
2017-04-09T21:00:32.727Z,With My Own Two Hands,FALSE,274693,playlist,NA
2017-04-05T21:33:21.477Z,Sligo River Blues,FALSE,185400,NA,NA
2017-04-12T20:54:27.894Z,Oh Devil,FALSE,217586,playlist,NA
2017-05-24T09:36:45.959Z,Afterlife,FALSE,530480,NA,NA
2017-05-27T16:51:57.283Z,Dawn Till Dusk - Original Mix,FALSE,538794,NA,NA
2017-06-07T12:20:03.787Z,Jag House 1989,FALSE,317786,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-06-04T09:29:38.145Z,Chicken or Beef,FALSE,375882,playlist,https://open.spotify.com/user/1145000573/playlist/65DgkoqZ3roSTZTEP5toAy
2017-04-25T16:45:25.056Z,The Stones Are Not Too Busy,FALSE,629203,playlist,NA
2017-04-06T09:58:46.109Z,In Da Club,TRUE,193466,playlist,NA
2017-04-22T17:20:32.352Z,Evil (Is Going On),FALSE,173706,NA,NA
2017-06-26T07:39:06.395Z,Jég dupla whiskyvel,FALSE,273920,NA,NA
2017-05-29T07:27:39.457Z,Radio Entelechy,FALSE,452000,album,https://open.spotify.com/album/0Gpzpr7DcOXAWM3lXUR1bP
2017-04-05T12:05:41.270Z,Don't Stop Making It Happen,FALSE,181093,playlist,NA
2017-04-22T21:30:14.090Z,Utopia,FALSE,70076,playlist,NA
2017-06-27T12:53:42.530Z,Probability Space - Original Mix,FALSE,488077,playlist,https://open.spotify.com/user/1166777603/playlist/78CnfaxoM4CZ3RJgZyj1HH
2017-04-10T12:53:37.137Z,90's Class Act (Ek),FALSE,134693,playlist,NA
2017-05-22T13:16:02.734Z,Sometimes,FALSE,250533,playlist,NA
2017-06-19T08:14:00.947Z,Theme From The Iron Horse,FALSE,272000,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-09T17:52:47.903Z,Why Don't We Do It In The Road,FALSE,227346,NA,NA
2017-05-18T12:17:22.785Z,Nature Of Reality,FALSE,408311,album,NA
2017-06-19T19:10:58.056Z,Bees,FALSE,323666,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-06T22:28:10.958Z,Green River,FALSE,150883,playlist,NA
2017-04-02T21:49:11.634Z,Nuthin' But a G Thing,TRUE,237160,playlist,NA
2017-04-14T11:01:45.178Z,Sad Nile (feat. Hailu Mergia),FALSE,285257,playlist,NA
2017-05-19T12:04:13.590Z,Rocksteady,FALSE,237184,playlist,NA
2017-04-21T06:36:17.087Z,Gentle Persuasion,FALSE,405519,playlist,NA
2017-04-08T16:43:14.847Z,Andromeda (feat. D.R.A.M.),FALSE,197546,playlist,NA
2017-05-23T07:12:13.985Z,Habi Steez,TRUE,87586,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2017-06-13T21:10:20.638Z,One for the Trouble,FALSE,244200,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-07T12:42:34.276Z,Stoppage Time - Reshuffle Remix,FALSE,566400,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
